tea,systemfee,networkfee
51930000000,2116747,127852
51940000000,2116747,127852
51950000000,2116747,127852
51960000000,2116747,127852
51970000000,2116747,127852
51980000000,2116747,127852
51990000000,2116747,127852
52000000000,2116747,127852
52010000000,2116747,127852
52020000000,2116747,127852
52030000000,2116747,127852
52040000000,2116747,127852
52050000000,2116747,127852
52060000000,2116747,127852
52070000000,2116747,127852
52080000000,2116747,127852
52090000000,2116747,127852
52100000000,2116747,127852
52110000000,2116747,127852
52120000000,2116747,127852
52130000000,2116747,127852
52140000000,2116747,127852
52150000000,2116747,127852
52160000000,2116747,127852
52170000000,2116747,127852
52180000000,2116747,127852
52190000000,2116747,127852
52200000000,2116747,127852
52210000000,2116747,127852
52220000000,2116747,127852
52230000000,2116747,127852
52240000000,2116747,127852
52250000000,2116747,127852
52260000000,2116747,127852
52270000000,2116747,127852
52280000000,2116747,127852
52290000000,2116747,127852
52300000000,2116747,127852
52310000000,2116747,127852
52320000000,2116747,127852
52330000000,2116747,127852
52340000000,2116747,127852
52350000000,2116747,127852
52360000000,2116747,127852
52370000000,2116747,127852
52380000000,2116747,127852
52390000000,2116747,127852
52400000000,2116747,127852
52410000000,2116747,127852
52420000000,2116747,127852
52430000000,2116747,127852
52440000000,2116747,127852
52450000000,2116747,127852
52460000000,2116747,127852
52470000000,2116747,127852
52480000000,2116747,127852
52490000000,2116747,127852
52500000000,2116747,127852
52510000000,2116747,127852
52520000000,2116747,127852
52530000000,2116747,127852
52540000000,2116747,127852
52550000000,2116747,127852
52560000000,2116747,127852
52570000000,2116747,127852
52580000000,2116747,127852
52590000000,2116747,127852
52600000000,2116747,127852
52610000000,2116747,127852
52620000000,2116747,127852
52630000000,2116747,127852
52640000000,2116747,127852
52650000000,2116747,127852
52660000000,2116747,127852
52670000000,2116747,127852
52680000000,2116747,127852
52690000000,2116747,127852
52700000000,2116747,127852
52710000000,2116747,127852
52720000000,2116747,127852
52730000000,2116747,127852
52740000000,2116747,127852
52750000000,2116747,127852
52760000000,2116747,127852
52770000000,2116747,127852
52780000000,2116747,127852
52790000000,2116747,127852
52800000000,2116747,127852
52810000000,2116747,127852
52820000000,2116747,127852
52830000000,2116747,127852
52840000000,2116747,127852
52850000000,2116747,127852
52860000000,2116747,127852
52870000000,2116747,127852
52880000000,2116747,127852
52890000000,2116747,127852
52900000000,2116747,127852
52910000000,2116747,127852
52920000000,2116747,127852
52930000000,2116747,127852
52940000000,2116747,127852
52950000000,2116747,127852
52960000000,2116747,127852
52970000000,2116747,127852
52980000000,2116747,127852
52990000000,2116747,127852
53000000000,2116747,127852
53010000000,2116747,127852
53020000000,2116747,127852
53030000000,2116747,127852
53040000000,2116747,127852
53050000000,2116747,127852
53060000000,2116747,127852
53070000000,2116747,127852
53080000000,2116747,127852
53090000000,2116747,127852
53100000000,2116747,127852
53110000000,2116747,127852
53120000000,2116747,127852
53130000000,2116747,127852
53140000000,2116747,127852
53150000000,2116747,127852
53160000000,2116747,127852
53170000000,2116747,127852
53180000000,2116747,127852
53190000000,2116747,127852
53200000000,2116747,127852
53210000000,2116747,127852
53220000000,2116747,127852
53230000000,2116747,127852
53240000000,2116747,127852
53250000000,2116747,127852
53260000000,2116747,127852
53270000000,2116747,127852
53280000000,2116747,127852
53290000000,2116747,127852
53300000000,2116747,127852
53310000000,2116747,127852
53320000000,2116747,127852
53330000000,2116747,127852
53340000000,2116747,127852
53350000000,2116747,127852
53360000000,2116747,127852
53370000000,2116747,127852
53380000000,2116747,127852
53390000000,2116747,127852
53400000000,2116747,127852
53410000000,2116747,127852
53420000000,2116747,127852
53430000000,2116747,127852
53440000000,2116747,127852
53450000000,2116747,127852
53460000000,2116747,127852
53470000000,2116747,127852
53480000000,2116747,127852
53490000000,2116747,127852
53500000000,2116747,127852
53510000000,2116747,127852
53520000000,2116747,127852
53530000000,2116747,127852
53540000000,2116747,127852
53550000000,2116747,127852
53560000000,2116747,127852
53570000000,2116747,127852
53580000000,2116747,127852
53590000000,2116747,127852
53600000000,2116747,127852
53610000000,2116747,127852
53620000000,2116747,127852
53630000000,2116747,127852
53640000000,2116747,127852
53650000000,2116747,127852
53660000000,2116747,127852
53670000000,2116747,127852
53680000000,2116747,127852
53690000000,2116747,127852
53700000000,2116747,127852
53710000000,2116747,127852
53720000000,2116747,127852
53730000000,2116747,127852
53740000000,2116747,127852
53750000000,2116747,127852
53760000000,2116747,127852
53770000000,2116747,127852
53780000000,2116747,127852
53790000000,2116747,127852
53800000000,2116747,127852
53810000000,2116747,127852
53820000000,2116747,127852
53830000000,2116747,127852
53840000000,2116747,127852
53850000000,2116747,127852
53860000000,2116747,127852
53870000000,2116747,127852
53880000000,2116747,127852
53890000000,2116747,127852
53900000000,2116747,127852
53910000000,2116747,127852
53920000000,2116747,127852
53930000000,2116747,127852
53940000000,2116747,127852
53950000000,2116747,127852
53960000000,2116747,127852
53970000000,2116747,127852
53980000000,2116747,127852
53990000000,2116747,127852
54000000000,2116747,127852
54010000000,2116747,127852
54020000000,2116747,127852
54030000000,2116747,127852
54040000000,2116747,127852
54050000000,2116747,127852
54060000000,2116747,127852
54070000000,2116747,127852
54080000000,2116747,127852
54090000000,2116747,127852
54100000000,2116747,127852
54110000000,2116747,127852
54120000000,2116747,127852
54130000000,2116747,127852
54140000000,2116747,127852
54150000000,2116747,127852
54160000000,2116747,127852
54170000000,2116747,127852
54180000000,2116747,127852
54190000000,2116747,127852
54200000000,2116747,127852
54210000000,2116747,127852
54220000000,2116747,127852
54230000000,2116747,127852
54240000000,2116747,127852
54250000000,2116747,127852
54260000000,2116747,127852
54270000000,2116747,127852
54280000000,2116747,127852
54290000000,2116747,127852
54300000000,2116747,127852
54310000000,2116747,127852
54320000000,2116747,127852
54330000000,2116747,127852
54340000000,2116747,127852
54350000000,2116747,127852
54360000000,2116747,127852
54370000000,2116747,127852
54380000000,2116747,127852
54390000000,2116747,127852
54400000000,2116747,127852
54410000000,2116747,127852
54420000000,2116747,127852
54430000000,2116747,127852
54440000000,2116747,127852
54450000000,2116747,127852
54460000000,2116747,127852
54470000000,2116747,127852
54480000000,2116747,127852
54490000000,2116747,127852
54500000000,2116747,127852
54510000000,2116747,127852
54520000000,2116747,127852
54530000000,2116747,127852
54540000000,2116747,127852
54550000000,2116747,127852
54560000000,2116747,127852
54570000000,2116747,127852
54580000000,2116747,127852
54590000000,2116747,127852
54600000000,2116747,127852
54610000000,2116747,127852
54620000000,2116747,127852
54630000000,2116747,127852
54640000000,2116747,127852
54650000000,2116747,127852
54660000000,2116747,127852
54670000000,2116747,127852
54680000000,2116747,127852
54690000000,2116747,127852
54700000000,2116747,127852
54710000000,2116747,127852
54720000000,2116747,127852
54730000000,2116747,127852
54740000000,2116747,127852
54750000000,2116747,127852
54760000000,2116747,127852
54770000000,2116747,127852
54780000000,2116747,127852
54790000000,2116747,127852
54800000000,2116747,127852
54810000000,2116747,127852
54820000000,2116747,127852
54830000000,2116747,127852
54840000000,2116747,127852
54850000000,2116747,127852
54860000000,2116747,127852
54870000000,2116747,127852
54880000000,2116747,127852
54890000000,2116747,127852
54900000000,2116747,127852
54910000000,2116747,127852
54920000000,2116747,127852
54930000000,2116747,127852
54940000000,2116747,127852
54950000000,2116747,127852
54960000000,2116747,127852
54970000000,2116747,127852
54980000000,2116747,127852
54990000000,2116747,127852
55000000000,2116747,127852
55010000000,2116747,127852
55020000000,2116747,127852
55030000000,2116747,127852
55040000000,2116747,127852
55050000000,2116747,127852
55060000000,2116747,127852
55070000000,2116747,127852
55080000000,2116747,127852
55090000000,2116747,127852
55100000000,2116747,127852
55110000000,2116747,127852
55120000000,2116747,127852
55130000000,2116747,127852
55140000000,2116747,127852
55150000000,2116747,127852
55160000000,2116747,127852
55170000000,2116747,127852
55180000000,2116747,127852
55190000000,2116747,127852
55200000000,2116747,127852
55210000000,2116747,127852
55220000000,2116747,127852
55230000000,2116747,127852
55240000000,2116747,127852
55250000000,2116747,127852
55260000000,2116747,127852
55270000000,2116747,127852
55280000000,2116747,127852
55290000000,2116747,127852
55300000000,2116747,127852
55310000000,2116747,127852
55320000000,2116747,127852
55330000000,2116747,127852
55340000000,2116747,127852
55350000000,2116747,127852
55360000000,2116747,127852
55370000000,2116747,127852
55380000000,2116747,127852
55390000000,2116747,127852
55400000000,2116747,127852
55410000000,2116747,127852
55420000000,2116747,127852
55430000000,2116747,127852
55440000000,2116747,127852
55450000000,2116747,127852
55460000000,2116747,127852
55470000000,2116747,127852
55480000000,2116747,127852
55490000000,2116747,127852
55500000000,2116747,127852
55510000000,2116747,127852
55520000000,2116747,127852
55530000000,2116747,127852
55540000000,2116747,127852
55550000000,2116747,127852
55560000000,2116747,127852
55570000000,2116747,127852
55580000000,2116747,127852
55590000000,2116747,127852
55600000000,2116747,127852
55610000000,2116747,127852
55620000000,2116747,127852
55630000000,2116747,127852
55640000000,2116747,127852
55650000000,2116747,127852
55660000000,2116747,127852
55670000000,2116747,127852
55680000000,2116747,127852
55690000000,2116747,127852
55700000000,2116747,127852
55710000000,2116747,127852
55720000000,2116747,127852
55730000000,2116747,127852
55740000000,2116747,127852
55750000000,2116747,127852
55760000000,2116747,127852
55770000000,2116747,127852
55780000000,2116747,127852
55790000000,2116747,127852
55800000000,2116747,127852
55810000000,2116747,127852
55820000000,2116747,127852
55830000000,2116747,127852
55840000000,2116747,127852
55850000000,2116747,127852
55860000000,2116747,127852
55870000000,2116747,127852
55880000000,2116747,127852
55890000000,2116747,127852
55900000000,2116747,127852
55910000000,2116747,127852
55920000000,2116747,127852
55930000000,2116747,127852
55940000000,2116747,127852
55950000000,2116747,127852
55960000000,2116747,127852
55970000000,2116747,127852
55980000000,2116747,127852
55990000000,2116747,127852
56000000000,2116747,127852
56010000000,2116747,127852
56020000000,2116747,127852
56030000000,2116747,127852
56040000000,2116747,127852
56050000000,2116747,127852
56060000000,2116747,127852
56070000000,2116747,127852
56080000000,2116747,127852
56090000000,2116747,127852
56100000000,2116747,127852
56110000000,2116747,127852
56120000000,2116747,127852
56130000000,2116747,127852
56140000000,2116747,127852
56150000000,2116747,127852
56160000000,2116747,127852
56170000000,2116747,127852
56180000000,2116747,127852
56190000000,2116747,127852
56200000000,2116747,127852
56210000000,2116747,127852
56220000000,2116747,127852
56230000000,2116747,127852
56240000000,2116747,127852
56250000000,2116747,127852
56260000000,2116747,127852
56270000000,2116747,127852
56280000000,2116747,127852
56290000000,2116747,127852
56300000000,2116747,127852
56310000000,2116747,127852
56320000000,2116747,127852
56330000000,2116747,127852
56340000000,2116747,127852
56350000000,2116747,127852
56360000000,2116747,127852
56370000000,2116747,127852
56380000000,2116747,127852
56390000000,2116747,127852
56400000000,2116747,127852
56410000000,2116747,127852
56420000000,2116747,127852
56430000000,2116747,127852
56440000000,2116747,127852
56450000000,2116747,127852
56460000000,2116747,127852
56470000000,2116747,127852
56480000000,2116747,127852
56490000000,2116747,127852
56500000000,2116747,127852
56510000000,2116747,127852
56520000000,2116747,127852
56530000000,2116747,127852
56540000000,2116747,127852
56550000000,2116747,127852
56560000000,2116747,127852
56570000000,2116747,127852
56580000000,2116747,127852
56590000000,2116747,127852
56600000000,2116747,127852
56610000000,2116747,127852
56620000000,2116747,127852
56630000000,2116747,127852
56640000000,2116747,127852
56650000000,2116747,127852
56660000000,2116747,127852
56670000000,2116747,127852
56680000000,2116747,127852
56690000000,2116747,127852
56700000000,2116747,127852
56710000000,2116747,127852
56720000000,2116747,127852
56730000000,2116747,127852
56740000000,2116747,127852
56750000000,2116747,127852
56760000000,2116747,127852
56770000000,2116747,127852
56780000000,2116747,127852
56790000000,2116747,127852
56800000000,2116747,127852
56810000000,2116747,127852
56820000000,2116747,127852
56830000000,2116747,127852
56840000000,2116747,127852
56850000000,2116747,127852
56860000000,2116747,127852
56870000000,2116747,127852
56880000000,2116747,127852
56890000000,2116747,127852
56900000000,2116747,127852
56910000000,2116747,127852
56920000000,2116747,127852
56930000000,2116747,127852
56940000000,2116747,127852
56950000000,2116747,127852
56960000000,2116747,127852
56970000000,2116747,127852
56980000000,2116747,127852
56990000000,2116747,127852
57000000000,2116747,127852
57010000000,2116747,127852
57020000000,2116747,127852
57030000000,2116747,127852
57040000000,2116747,127852
57050000000,2116747,127852
57060000000,2116747,127852
57070000000,2116747,127852
57080000000,2116747,127852
57090000000,2116747,127852
57100000000,2116747,127852
57110000000,2116747,127852
57120000000,2116747,127852
57130000000,2116747,127852
57140000000,2116747,127852
57150000000,2116747,127852
57160000000,2116747,127852
57170000000,2116747,127852
57180000000,2116747,127852
57190000000,2116747,127852
57200000000,2116747,127852
57210000000,2116747,127852
57220000000,2116747,127852
57230000000,2116747,127852
57240000000,2116747,127852
57250000000,2116747,127852
57260000000,2116747,127852
57270000000,2116747,127852
57280000000,2116747,127852
57290000000,2116747,127852
57300000000,2116747,127852
57310000000,2116747,127852
57320000000,2116747,127852
57330000000,2116747,127852
57340000000,2116747,127852
57350000000,2116747,127852
57360000000,2116747,127852
57370000000,2116747,127852
57380000000,2116747,127852
57390000000,2116747,127852
57400000000,2116747,127852
57410000000,2116747,127852
57420000000,2116747,127852
57430000000,2116747,127852
57440000000,2116747,127852
57450000000,2116747,127852
57460000000,2116747,127852
57470000000,2116747,127852
57480000000,2116747,127852
57490000000,2116747,127852
57500000000,2116747,127852
57510000000,2116747,127852
57520000000,2116747,127852
57530000000,2116747,127852
57540000000,2116747,127852
57550000000,2116747,127852
57560000000,2116747,127852
57570000000,2116747,127852
57580000000,2116747,127852
57590000000,2116747,127852
57600000000,2116747,127852
57610000000,2116747,127852
57620000000,2116747,127852
57630000000,2116747,127852
57640000000,2116747,127852
57650000000,2116747,127852
57660000000,2116747,127852
57670000000,2116747,127852
57680000000,2116747,127852
57690000000,2116747,127852
57700000000,2116747,127852
57710000000,2116747,127852
57720000000,2116747,127852
57730000000,2116747,127852
57740000000,2116747,127852
57750000000,2116747,127852
57760000000,2116747,127852
57770000000,2116747,127852
57780000000,2116747,127852
57790000000,2116747,127852
57800000000,2116747,127852
57810000000,2116747,127852
57820000000,2116747,127852
57830000000,2116747,127852
57840000000,2116747,127852
57850000000,2116747,127852
57860000000,2116747,127852
57870000000,2116747,127852
57880000000,2116747,127852
57890000000,2116747,127852
57900000000,2116747,127852
57910000000,2116747,127852
57920000000,2116747,127852
57930000000,2116747,127852
57940000000,2116747,127852
57950000000,2116747,127852
57960000000,2116747,127852
57970000000,2116747,127852
57980000000,2116747,127852
57990000000,2116747,127852
58000000000,2116747,127852
58010000000,2116747,127852
58020000000,2116747,127852
58030000000,2116747,127852
58040000000,2116747,127852
58050000000,2116747,127852
58060000000,2116747,127852
58070000000,2116747,127852
58080000000,2116747,127852
58090000000,2116747,127852
58100000000,2116747,127852
58110000000,2116747,127852
58120000000,2116747,127852
58130000000,2116747,127852
58140000000,2116747,127852
58150000000,2116747,127852
58160000000,2116747,127852
58170000000,2116747,127852
58180000000,2116747,127852
58190000000,2116747,127852
58200000000,2116747,127852
58210000000,2116747,127852
58220000000,2116747,127852
58230000000,2116747,127852
58240000000,2116747,127852
58250000000,2116747,127852
58260000000,2116747,127852
58270000000,2116747,127852
58280000000,2116747,127852
58290000000,2116747,127852
58300000000,2116747,127852
58310000000,2116747,127852
58320000000,2116747,127852
58330000000,2116747,127852
58340000000,2116747,127852
58350000000,2116747,127852
58360000000,2116747,127852
58370000000,2116747,127852
58380000000,2116747,127852
58390000000,2116747,127852
58400000000,2116747,127852
58410000000,2116747,127852
58420000000,2116747,127852
58430000000,2116747,127852
58440000000,2116747,127852
58450000000,2116747,127852
58460000000,2116747,127852
58470000000,2116747,127852
58480000000,2116747,127852
58490000000,2116747,127852
58500000000,2116747,127852
58510000000,2116747,127852
58520000000,2116747,127852
58530000000,2116747,127852
58540000000,2116747,127852
58550000000,2116747,127852
58560000000,2116747,127852
58570000000,2116747,127852
58580000000,2116747,127852
58590000000,2116747,127852
58600000000,2116747,127852
58610000000,2116747,127852
58620000000,2116747,127852
58630000000,2116747,127852
58640000000,2116747,127852
58650000000,2116747,127852
58660000000,2116747,127852
58670000000,2116747,127852
58680000000,2116747,127852
58690000000,2116747,127852
58700000000,2116747,127852
58710000000,2116747,127852
58720000000,2116747,127852
58730000000,2116747,127852
58740000000,2116747,127852
58750000000,2116747,127852
58760000000,2116747,127852
58770000000,2116747,127852
58780000000,2116747,127852
58790000000,2116747,127852
58800000000,2116747,127852
58810000000,2116747,127852
58820000000,2116747,127852
58830000000,2116747,127852
58840000000,2116747,127852
58850000000,2116747,127852
58860000000,2116747,127852
58870000000,2116747,127852
58880000000,2116747,127852
58890000000,2116747,127852
58900000000,2116747,127852
58910000000,2116747,127852
58920000000,2116747,127852
58930000000,2116747,127852
58940000000,2116747,127852
58950000000,2116747,127852
58960000000,2116747,127852
58970000000,2116747,127852
58980000000,2116747,127852
58990000000,2116747,127852
59000000000,2116747,127852
59010000000,2116747,127852
59020000000,2116747,127852
59030000000,2116747,127852
59040000000,2116747,127852
59050000000,2116747,127852
59060000000,2116747,127852
59070000000,2116747,127852
59080000000,2116747,127852
59090000000,2116747,127852
59100000000,2116747,127852
59110000000,2116747,127852
59120000000,2116747,127852
59130000000,2116747,127852
59140000000,2116747,127852
59150000000,2116747,127852
59160000000,2116747,127852
59170000000,2116747,127852
59180000000,2116747,127852
59190000000,2116747,127852
59200000000,2116747,127852
59210000000,2116747,127852
59220000000,2116747,127852
59230000000,2116747,127852
59240000000,2116747,127852
59250000000,2116747,127852
59260000000,2116747,127852
59270000000,2116747,127852
59280000000,2116747,127852
59290000000,2116747,127852
59300000000,2116747,127852
59310000000,2116747,127852
59320000000,2116747,127852
59330000000,2116747,127852
59340000000,2116747,127852
59350000000,2116747,127852
59360000000,2116747,127852
59370000000,2116747,127852
59380000000,2116747,127852
59390000000,2116747,127852
59400000000,2116747,127852
59410000000,2116747,127852
59420000000,2116747,127852
59430000000,2116747,127852
59440000000,2116747,127852
59450000000,2116747,127852
59460000000,2116747,127852
59470000000,2116747,127852
59480000000,2116747,127852
59490000000,2116747,127852
59500000000,2116747,127852
59510000000,2116747,127852
59520000000,2116747,127852
59530000000,2116747,127852
59540000000,2116747,127852
59550000000,2116747,127852
59560000000,2116747,127852
59570000000,2116747,127852
59580000000,2116747,127852
59590000000,2116747,127852
59600000000,2116747,127852
59610000000,2116747,127852
59620000000,2116747,127852
59630000000,2116747,127852
59640000000,2116747,127852
59650000000,2116747,127852
59660000000,2116747,127852
59670000000,2116747,127852
59680000000,2116747,127852
59690000000,2116747,127852
59700000000,2116747,127852
59710000000,2116747,127852
59720000000,2116747,127852
59730000000,2116747,127852
59740000000,2116747,127852
59750000000,2116747,127852
59760000000,2116747,127852
59770000000,2116747,127852
59780000000,2116747,127852
59790000000,2116747,127852
59800000000,2116747,127852
59810000000,2116747,127852
59820000000,2116747,127852
59830000000,2116747,127852
59840000000,2116747,127852
59850000000,2116747,127852
59860000000,2116747,127852
59870000000,2116747,127852
59880000000,2116747,127852
59890000000,2116747,127852
59900000000,2116747,127852
59910000000,2116747,127852
59920000000,2116747,127852
59930000000,2116747,127852
59940000000,2116747,127852
59950000000,2116747,127852
59960000000,2116747,127852
59970000000,2116747,127852
59980000000,2116747,127852
59990000000,2116747,127852
60000000000,2116747,127852
60010000000,2116747,127852
60020000000,2116747,127852
60030000000,2116747,127852
60040000000,2116747,127852
60050000000,2116747,127852
60060000000,2116747,127852
60070000000,2116747,127852
60080000000,2116747,127852
60090000000,2116747,127852
60100000000,2116747,127852
60110000000,2116747,127852
60120000000,2116747,127852
60130000000,2116747,127852
60140000000,2116747,127852
60150000000,2116747,127852
60160000000,2116747,127852
60170000000,2116747,127852
60180000000,2116747,127852
60190000000,2116747,127852
60200000000,2116747,127852
60210000000,2116747,127852
60220000000,2116747,127852
60230000000,2116747,127852
60240000000,2116747,127852
60250000000,2116747,127852
60260000000,2116747,127852
60270000000,2116747,127852
60280000000,2116747,127852
60290000000,2116747,127852
60300000000,2116747,127852
60310000000,2116747,127852
60320000000,2116747,127852
60330000000,2116747,127852
60340000000,2116747,127852
60350000000,2116747,127852
60360000000,2116747,127852
60370000000,2116747,127852
60380000000,2116747,127852
60390000000,2116747,127852
60400000000,2116747,127852
60410000000,2116747,127852
60420000000,2116747,127852
60430000000,2116747,127852
60440000000,2116747,127852
60450000000,2116747,127852
60460000000,2116747,127852
60470000000,2116747,127852
60480000000,2116747,127852
60490000000,2116747,127852
60500000000,2116747,127852
60510000000,2116747,127852
60520000000,2116747,127852
60530000000,2116747,127852
60540000000,2116747,127852
60550000000,2116747,127852
60560000000,2116747,127852
60570000000,2116747,127852
60580000000,2116747,127852
60590000000,2116747,127852
60600000000,2116747,127852
60610000000,2116747,127852
60620000000,2116747,127852
60630000000,2116747,127852
60640000000,2116747,127852
60650000000,2116747,127852
60660000000,2116747,127852
60670000000,2116747,127852
60680000000,2116747,127852
60690000000,2116747,127852
60700000000,2116747,127852
60710000000,2116747,127852
60720000000,2116747,127852
60730000000,2116747,127852
60740000000,2116747,127852
60750000000,2116747,127852
60760000000,2116747,127852
60770000000,2116747,127852
60780000000,2116747,127852
60790000000,2116747,127852
60800000000,2116747,127852
60810000000,2116747,127852
60820000000,2116747,127852
60830000000,2116747,127852
60840000000,2116747,127852
60850000000,2116747,127852
60860000000,2116747,127852
60870000000,2116747,127852
60880000000,2116747,127852
60890000000,2116747,127852
60900000000,2116747,127852
60910000000,2116747,127852
60920000000,2116747,127852
60930000000,2116747,127852
60940000000,2116747,127852
60950000000,2116747,127852
60960000000,2116747,127852
60970000000,2116747,127852
60980000000,2116747,127852
60990000000,2116747,127852
61000000000,2116747,127852
61010000000,2116747,127852
61020000000,2116747,127852
61030000000,2116747,127852
61040000000,2116747,127852
61050000000,2116747,127852
61060000000,2116747,127852
61070000000,2116747,127852
61080000000,2116747,127852
61090000000,2116747,127852
61100000000,2116747,127852
61110000000,2116747,127852
61120000000,2116747,127852
61130000000,2116747,127852
61140000000,2116747,127852
61150000000,2116747,127852
61160000000,2116747,127852
61170000000,2116747,127852
61180000000,2116747,127852
61190000000,2116747,127852
61200000000,2116747,127852
61210000000,2116747,127852
61220000000,2116747,127852
61230000000,2116747,127852
61240000000,2116747,127852
61250000000,2116747,127852
61260000000,2116747,127852
61270000000,2116747,127852
61280000000,2116747,127852
61290000000,2116747,127852
61300000000,2116747,127852
61310000000,2116747,127852
61320000000,2116747,127852
61330000000,2116747,127852
61340000000,2116747,127852
61350000000,2116747,127852
61360000000,2116747,127852
61370000000,2116747,127852
61380000000,2116747,127852
61390000000,2116747,127852
61400000000,2116747,127852
61410000000,2116747,127852
61420000000,2116747,127852
61430000000,2116747,127852
61440000000,2116747,127852
61450000000,2116747,127852
61460000000,2116747,127852
61470000000,2116747,127852
61480000000,2116747,127852
61490000000,2116747,127852
61500000000,2116747,127852
61510000000,2116747,127852
61520000000,2116747,127852
61530000000,2116747,127852
61540000000,2116747,127852
61550000000,2116747,127852
61560000000,2116747,127852
61570000000,2116747,127852
61580000000,2116747,127852
61590000000,2116747,127852
61600000000,2116747,127852
61610000000,2116747,127852
61620000000,2116747,127852
61630000000,2116747,127852
61640000000,2116747,127852
61650000000,2116747,127852
61660000000,2116747,127852
61670000000,2116747,127852
61680000000,2116747,127852
61690000000,2116747,127852
61700000000,2116747,127852
61710000000,2116747,127852
61720000000,2116747,127852
61730000000,2116747,127852
61740000000,2116747,127852
61750000000,2116747,127852
61760000000,2116747,127852
61770000000,2116747,127852
61780000000,2116747,127852
61790000000,2116747,127852
61800000000,2116747,127852
61810000000,2116747,127852
61820000000,2116747,127852
61830000000,2116747,127852
61840000000,2116747,127852
61850000000,2116747,127852
61860000000,2116747,127852
61870000000,2116747,127852
61880000000,2116747,127852
61890000000,2116747,127852
61900000000,2116747,127852
61910000000,2116747,127852
61920000000,2116747,127852
61930000000,2116747,127852
61940000000,2116747,127852
61950000000,2116747,127852
61960000000,2116747,127852
61970000000,2116747,127852
61980000000,2116747,127852
61990000000,2116747,127852
62000000000,2116747,127852
62010000000,2116747,127852
62020000000,2116747,127852
62030000000,2116747,127852
62040000000,2116747,127852
62050000000,2116747,127852
62060000000,2116747,127852
62070000000,2116747,127852
62080000000,2116747,127852
62090000000,2116747,127852
62100000000,2116747,127852
62110000000,2116747,127852
62120000000,2116747,127852
62130000000,2116747,127852
62140000000,2116747,127852
62150000000,2116747,127852
62160000000,2116747,127852
62170000000,2116747,127852
62180000000,2116747,127852
62190000000,2116747,127852
62200000000,2116747,127852
62210000000,2116747,127852
62220000000,2116747,127852
62230000000,2116747,127852
62240000000,2116747,127852
62250000000,2116747,127852
62260000000,2116747,127852
62270000000,2116747,127852
62280000000,2116747,127852
62290000000,2116747,127852
62300000000,2116747,127852
62310000000,2116747,127852
62320000000,2116747,127852
62330000000,2116747,127852
62340000000,2116747,127852
62350000000,2116747,127852
62360000000,2116747,127852
62370000000,2116747,127852
62380000000,2116747,127852
62390000000,2116747,127852
62400000000,2116747,127852
62410000000,2116747,127852
62420000000,2116747,127852
62430000000,2116747,127852
62440000000,2116747,127852
62450000000,2116747,127852
62460000000,2116747,127852
62470000000,2116747,127852
62480000000,2116747,127852
62490000000,2116747,127852
62500000000,2116747,127852
62510000000,2116747,127852
62520000000,2116747,127852
62530000000,2116747,127852
62540000000,2116747,127852
62550000000,2116747,127852
62560000000,2116747,127852
62570000000,2116747,127852
62580000000,2116747,127852
62590000000,2116747,127852
62600000000,2116747,127852
62610000000,2116747,127852
62620000000,2116747,127852
62630000000,2116747,127852
62640000000,2116747,127852
62650000000,2116747,127852
62660000000,2116747,127852
62670000000,2116747,127852
62680000000,2116747,127852
62690000000,2116747,127852
62700000000,2116747,127852
62710000000,2116747,127852
62720000000,2116747,127852
62730000000,2116747,127852
62740000000,2116747,127852
62750000000,2116747,127852
62760000000,2116747,127852
62770000000,2116747,127852
62780000000,2116747,127852
62790000000,2116747,127852
62800000000,2116747,127852
62810000000,2116747,127852
62820000000,2116747,127852
62830000000,2116747,127852
62840000000,2116747,127852
62850000000,2116747,127852
62860000000,2116747,127852
62870000000,2116747,127852
62880000000,2116747,127852
62890000000,2116747,127852
62900000000,2116747,127852
62910000000,2116747,127852
62920000000,2116747,127852
62930000000,2116747,127852
62940000000,2116747,127852
62950000000,2116747,127852
62960000000,2116747,127852
62970000000,2116747,127852
62980000000,2116747,127852
62990000000,2116747,127852
63000000000,2116747,127852
63010000000,2116747,127852
63020000000,2116747,127852
63030000000,2116747,127852
63040000000,2116747,127852
63050000000,2116747,127852
63060000000,2116747,127852
63070000000,2116747,127852
63080000000,2116747,127852
63090000000,2116747,127852
63100000000,2116747,127852
63110000000,2116747,127852
63120000000,2116747,127852
63130000000,2116747,127852
63140000000,2116747,127852
63150000000,2116747,127852
63160000000,2116747,127852
63170000000,2116747,127852
63180000000,2116747,127852
63190000000,2116747,127852
63200000000,2116747,127852
63210000000,2116747,127852
63220000000,2116747,127852
63230000000,2116747,127852
63240000000,2116747,127852
63250000000,2116747,127852
63260000000,2116747,127852
63270000000,2116747,127852
63280000000,2116747,127852
63290000000,2116747,127852
63300000000,2116747,127852
63310000000,2116747,127852
63320000000,2116747,127852
63330000000,2116747,127852
63340000000,2116747,127852
63350000000,2116747,127852
63360000000,2116747,127852
63370000000,2116747,127852
63380000000,2116747,127852
63390000000,2116747,127852
63400000000,2116747,127852
63410000000,2116747,127852
63420000000,2116747,127852
63430000000,2116747,127852
63440000000,2116747,127852
63450000000,2116747,127852
63460000000,2116747,127852
63470000000,2116747,127852
63480000000,2116747,127852
63490000000,2116747,127852
63500000000,2116747,127852
63510000000,2116747,127852
63520000000,2116747,127852
63530000000,2116747,127852
63540000000,2116747,127852
63550000000,2116747,127852
63560000000,2116747,127852
63570000000,2116747,127852
