feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=25.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
365,4.69128769,0.01323252,4.70452021,0.01285285,0.00003626,0.01288910
366,4.70413317,0.01326552,4.71739869,0.01285283,0.00003625,0.01288907
367,4.71697865,0.01329852,4.73027717,0.01285281,0.00003624,0.01288904
368,4.72982413,0.01333152,4.74315565,0.01285279,0.00003623,0.01288901
369,4.74266961,0.01336452,4.75603413,0.01285277,0.00003622,0.01288899
370,4.75551509,0.01339752,4.76891261,0.01285275,0.00003621,0.01288896
371,4.76836057,0.01343052,4.78179109,0.01285273,0.00003621,0.01288893
372,4.78120605,0.01346352,4.79466957,0.01285271,0.00003620,0.01288890
373,4.79405153,0.01349652,4.80754805,0.01285269,0.00003619,0.01288887
374,4.80689701,0.01352952,4.82042653,0.01285267,0.00003618,0.01288885
375,4.81974249,0.01356252,4.83330501,0.01285265,0.00003617,0.01288882
376,4.83258797,0.01359552,4.84618349,0.01285263,0.00003616,0.01288879
377,4.84543345,0.01362852,4.85906197,0.01285261,0.00003615,0.01288876
378,4.85827893,0.01366152,4.87194045,0.01285259,0.00003615,0.01288874
379,4.87112441,0.01369452,4.88481893,0.01285258,0.00003614,0.01288871
380,4.88396989,0.01372752,4.89769741,0.01285256,0.00003613,0.01288868
381,4.89681537,0.01376052,4.91057589,0.01285254,0.00003612,0.01288866
382,4.90966085,0.01379352,4.92345437,0.01285252,0.00003611,0.01288863
383,4.92250633,0.01382652,4.93633285,0.01285250,0.00003611,0.01288860
384,4.93535181,0.01385952,4.94921133,0.01285248,0.00003610,0.01288858
385,4.94819729,0.01389252,4.96208981,0.01285247,0.00003609,0.01288855
386,4.96104277,0.01392552,4.97496829,0.01285245,0.00003608,0.01288852
387,4.97388825,0.01395852,4.98784677,0.01285243,0.00003607,0.01288850
388,4.98673373,0.01399152,5.00072525,0.01285241,0.00003607,0.01288847
389,4.99957921,0.01402452,5.01360373,0.01285239,0.00003606,0.01288845
390,5.01242469,0.01405752,5.02648221,0.01285238,0.00003605,0.01288842
391,5.02527017,0.01409052,5.03936069,0.01285236,0.00003604,0.01288840
392,5.03811565,0.01412352,5.05223917,0.01285234,0.00003603,0.01288837
393,5.05096113,0.01415652,5.06511765,0.01285232,0.00003603,0.01288835
394,5.06380661,0.01418952,5.07799613,0.01285231,0.00003602,0.01288832
395,5.07665209,0.01422252,5.09087461,0.01285229,0.00003601,0.01288830
396,5.08949757,0.01425552,5.10375309,0.01285227,0.00003600,0.01288827
397,5.10234305,0.01428852,5.11663157,0.01285225,0.00003600,0.01288825
398,5.11518853,0.01432152,5.12951005,0.01285224,0.00003599,0.01288822
399,5.12803401,0.01435452,5.14238853,0.01285222,0.00003598,0.01288820
400,5.14087949,0.01438752,5.15526701,0.01285220,0.00003597,0.01288817
401,5.15372497,0.01442052,5.16814549,0.01285219,0.00003597,0.01288815
402,5.16657045,0.01445352,5.18102397,0.01285217,0.00003596,0.01288812
403,5.17941593,0.01448652,5.19390245,0.01285215,0.00003595,0.01288810
404,5.19226141,0.01451952,5.20678093,0.01285214,0.00003594,0.01288808
405,5.20510689,0.01455252,5.21965941,0.01285212,0.00003594,0.01288805
406,5.21795237,0.01458552,5.23253789,0.01285210,0.00003593,0.01288803
407,5.23079785,0.01461852,5.24541637,0.01285209,0.00003592,0.01288801
408,5.24364333,0.01465152,5.25829485,0.01285207,0.00003592,0.01288798
409,5.25648881,0.01468452,5.27117333,0.01285206,0.00003591,0.01288796
410,5.26933429,0.01471752,5.28405181,0.01285204,0.00003590,0.01288794
411,5.28217977,0.01475052,5.29693029,0.01285202,0.00003589,0.01288791
412,5.29502525,0.01478352,5.30980877,0.01285201,0.00003589,0.01288789
413,5.30787073,0.01481652,5.32268725,0.01285199,0.00003588,0.01288787
414,5.32071621,0.01484952,5.33556573,0.01285198,0.00003587,0.01288784
415,5.33356169,0.01488252,5.34844421,0.01285196,0.00003587,0.01288782
416,5.34640717,0.01491552,5.36132269,0.01285195,0.00003586,0.01288780
417,5.35925265,0.01494852,5.37420117,0.01285193,0.00003585,0.01288778
418,5.37209813,0.01498152,5.38707965,0.01285191,0.00003585,0.01288776
419,5.38494361,0.01501452,5.39995813,0.01285190,0.00003584,0.01288773
420,5.39778909,0.01504752,5.41283661,0.01285188,0.00003583,0.01288771
421,5.41063457,0.01508052,5.42571509,0.01285187,0.00003583,0.01288769
422,5.42348005,0.01511352,5.43859357,0.01285185,0.00003582,0.01288767
423,5.43632553,0.01514652,5.45147205,0.01285184,0.00003581,0.01288765
424,5.44917101,0.01517952,5.46435053,0.01285182,0.00003581,0.01288762
425,5.46201649,0.01521252,5.47722901,0.01285181,0.00003580,0.01288760
426,5.47486197,0.01524552,5.49010749,0.01285179,0.00003579,0.01288758
427,5.48770745,0.01527852,5.50298597,0.01285178,0.00003579,0.01288756
428,5.50055293,0.01531152,5.51586445,0.01285176,0.00003578,0.01288754
429,5.51339841,0.01534452,5.52874293,0.01285175,0.00003577,0.01288752
430,5.52624389,0.01537752,5.54162141,0.01285173,0.00003577,0.01288750
431,5.53908937,0.01541052,5.55449989,0.01285172,0.00003576,0.01288748
432,5.55193485,0.01544352,5.56737837,0.01285171,0.00003575,0.01288745
433,5.56478033,0.01547652,5.58025685,0.01285169,0.00003575,0.01288743
434,5.57762581,0.01550952,5.59313533,0.01285168,0.00003574,0.01288741
435,5.59047129,0.01554252,5.60601381,0.01285166,0.00003573,0.01288739
436,5.60331677,0.01557552,5.61889229,0.01285165,0.00003573,0.01288737
437,5.61616225,0.01560852,5.63177077,0.01285163,0.00003572,0.01288735
438,5.62900773,0.01564152,5.64464925,0.01285162,0.00003572,0.01288733
439,5.64185321,0.01567452,5.65752773,0.01285161,0.00003571,0.01288731
440,5.65469869,0.01570752,5.67040621,0.01285159,0.00003570,0.01288729
441,5.66754417,0.01574052,5.68328469,0.01285158,0.00003570,0.01288727
442,5.68038965,0.01577352,5.69616317,0.01285157,0.00003569,0.01288725
443,5.69323513,0.01580652,5.70904165,0.01285155,0.00003569,0.01288723
444,5.70608061,0.01583952,5.72192013,0.01285154,0.00003568,0.01288721
445,5.71892609,0.01587252,5.73479861,0.01285152,0.00003567,0.01288719
446,5.73177157,0.01590552,5.74767709,0.01285151,0.00003567,0.01288717
447,5.74461705,0.01593852,5.76055557,0.01285150,0.00003566,0.01288715
448,5.75746253,0.01597152,5.77343405,0.01285148,0.00003566,0.01288713
449,5.77030801,0.01600452,5.78631253,0.01285147,0.00003565,0.01288712
450,5.78315349,0.01603752,5.79919101,0.01285146,0.00003564,0.01288710
451,5.79599897,0.01607052,5.81206949,0.01285144,0.00003564,0.01288708
452,5.80884445,0.01610352,5.82494797,0.01285143,0.00003563,0.01288706
453,5.82168993,0.01613652,5.83782645,0.01285142,0.00003563,0.01288704
454,5.83453541,0.01616952,5.85070493,0.01285140,0.00003562,0.01288702
455,5.84738089,0.01620252,5.86358341,0.01285139,0.00003561,0.01288700
456,5.86022637,0.01623552,5.87646189,0.01285138,0.00003561,0.01288698
457,5.87307185,0.01626852,5.88934037,0.01285137,0.00003560,0.01288696
458,5.88591733,0.01630152,5.90221885,0.01285135,0.00003560,0.01288695
459,5.89876281,0.01633452,5.91509733,0.01285134,0.00003559,0.01288693
460,5.91160829,0.01636752,5.92797581,0.01285133,0.00003559,0.01288691
461,5.92445377,0.01640052,5.94085429,0.01285131,0.00003558,0.01288689
462,5.93729925,0.01643352,5.95373277,0.01285130,0.00003558,0.01288687
463,5.95014473,0.01646652,5.96661125,0.01285129,0.00003557,0.01288685
464,5.96299021,0.01649952,5.97948973,0.01285128,0.00003556,0.01288684
465,5.97583569,0.01653252,5.99236821,0.01285126,0.00003556,0.01288682
466,5.98868117,0.01656552,6.00524669,0.01285125,0.00003555,0.01288680
467,6.00152665,0.01659852,6.01812517,0.01285124,0.00003555,0.01288678
468,6.01437213,0.01663152,6.03100365,0.01285123,0.00003554,0.01288676
469,6.02721761,0.01666452,6.04388213,0.01285122,0.00003554,0.01288675
470,6.04006309,0.01669752,6.05676061,0.01285120,0.00003553,0.01288673
471,6.05290857,0.01673052,6.06963909,0.01285119,0.00003553,0.01288671
472,6.06575405,0.01676352,6.08251757,0.01285118,0.00003552,0.01288669
473,6.07859953,0.01679652,6.09539605,0.01285117,0.00003552,0.01288668
474,6.09144501,0.01682952,6.10827453,0.01285115,0.00003551,0.01288666
475,6.10429049,0.01686252,6.12115301,0.01285114,0.00003551,0.01288664
476,6.11713597,0.01689552,6.13403149,0.01285113,0.00003550,0.01288663
477,6.12998145,0.01692852,6.14690997,0.01285112,0.00003549,0.01288661
478,6.14282693,0.01696152,6.15978845,0.01285111,0.00003549,0.01288659
479,6.15567241,0.01699452,6.17266693,0.01285110,0.00003548,0.01288657
480,6.16851789,0.01702752,6.18554541,0.01285108,0.00003548,0.01288656
481,6.18136337,0.01706052,6.19842389,0.01285107,0.00003547,0.01288654
482,6.19420885,0.01709352,6.21130237,0.01285106,0.00003547,0.01288652
483,6.20705433,0.01712652,6.22418085,0.01285105,0.00003546,0.01288651
484,6.21989981,0.01715952,6.23705933,0.01285104,0.00003546,0.01288649
485,6.23274529,0.01719252,6.24993781,0.01285103,0.00003545,0.01288647
486,6.24559077,0.01722552,6.26281629,0.01285101,0.00003545,0.01288646
487,6.25843625,0.01725852,6.27569477,0.01285100,0.00003544,0.01288644
488,6.27128173,0.01729152,6.28857325,0.01285099,0.00003544,0.01288643
489,6.28412721,0.01732452,6.30145173,0.01285098,0.00003543,0.01288641
490,6.29697269,0.01735752,6.31433021,0.01285097,0.00003543,0.01288639
491,6.30981817,0.01739052,6.32720869,0.01285096,0.00003542,0.01288638
492,6.32266365,0.01742352,6.34008717,0.01285095,0.00003542,0.01288636
493,6.33550913,0.01745652,6.35296565,0.01285094,0.00003541,0.01288635
494,6.34835461,0.01748952,6.36584413,0.01285093,0.00003541,0.01288633
495,6.36120009,0.01752252,6.37872261,0.01285091,0.00003540,0.01288631
496,6.37404557,0.01755552,6.39160109,0.01285090,0.00003540,0.01288630
497,6.38689105,0.01758852,6.40447957,0.01285089,0.00003539,0.01288628
498,6.39973653,0.01762152,6.41735805,0.01285088,0.00003539,0.01288627
499,6.41258201,0.01765452,6.43023653,0.01285087,0.00003538,0.01288625
500,6.42542749,0.01768752,6.44311501,0.01285086,0.00003538,0.01288624
501,6.43827297,0.01772052,6.45599349,0.01285085,0.00003538,0.01288622
502,6.45111845,0.01775352,6.46887197,0.01285084,0.00003537,0.01288620
503,6.46396393,0.01778652,6.48175045,0.01285083,0.00003537,0.01288619
504,6.47680941,0.01781952,6.49462893,0.01285082,0.00003536,0.01288617
505,6.48965489,0.01785252,6.50750741,0.01285081,0.00003536,0.01288616
506,6.50250037,0.01788552,6.52038589,0.01285080,0.00003535,0.01288614
507,6.51534585,0.01791852,6.53326437,0.01285079,0.00003535,0.01288613
508,6.52819133,0.01795152,6.54614285,0.01285078,0.00003534,0.01288611
509,6.54103681,0.01798452,6.55902133,0.01285076,0.00003534,0.01288610
510,6.55388229,0.01801752,6.57189981,0.01285075,0.00003533,0.01288608
511,6.56672777,0.01805052,6.58477829,0.01285074,0.00003533,0.01288607
512,6.57957325,0.01808352,6.59765677,0.01285073,0.00003532,0.01288605
513,6.59241873,0.01811652,6.61053525,0.01285072,0.00003532,0.01288604
514,6.60526421,0.01814952,6.62341373,0.01285071,0.00003532,0.01288602
515,6.61810969,0.01818252,6.63629221,0.01285070,0.00003531,0.01288601
516,6.63095517,0.01821552,6.64917069,0.01285069,0.00003531,0.01288599
517,6.64380065,0.01824852,6.66204917,0.01285068,0.00003530,0.01288598
518,6.65664613,0.01828152,6.67492765,0.01285067,0.00003530,0.01288597
519,6.66949161,0.01831452,6.68780613,0.01285066,0.00003529,0.01288595
520,6.68233709,0.01834752,6.70068461,0.01285065,0.00003529,0.01288594
521,6.69518257,0.01838052,6.71356309,0.01285064,0.00003528,0.01288592
522,6.70802805,0.01841352,6.72644157,0.01285063,0.00003528,0.01288591
523,6.72087353,0.01844652,6.73932005,0.01285062,0.00003528,0.01288589
524,6.73371901,0.01847952,6.75219853,0.01285061,0.00003527,0.01288588
525,6.74656449,0.01851252,6.76507701,0.01285060,0.00003527,0.01288587
526,6.75940997,0.01854552,6.77795549,0.01285059,0.00003526,0.01288585
527,6.77225545,0.01857852,6.79083397,0.01285058,0.00003526,0.01288584
528,6.78510093,0.01861152,6.80371245,0.01285057,0.00003525,0.01288582
529,6.79794641,0.01864452,6.81659093,0.01285057,0.00003525,0.01288581
530,6.81079189,0.01867752,6.82946941,0.01285056,0.00003525,0.01288580
531,6.82363737,0.01871052,6.84234789,0.01285055,0.00003524,0.01288578
532,6.83648285,0.01874352,6.85522637,0.01285054,0.00003524,0.01288577
533,6.84932833,0.01877652,6.86810485,0.01285053,0.00003523,0.01288576
534,6.86217381,0.01880952,6.88098333,0.01285052,0.00003523,0.01288574
535,6.87501929,0.01884252,6.89386181,0.01285051,0.00003522,0.01288573
536,6.88786477,0.01887552,6.90674029,0.01285050,0.00003522,0.01288571
537,6.90071025,0.01890852,6.91961877,0.01285049,0.00003522,0.01288570
538,6.91355573,0.01894152,6.93249725,0.01285048,0.00003521,0.01288569
539,6.92640121,0.01897452,6.94537573,0.01285047,0.00003521,0.01288567
540,6.93924669,0.01900752,6.95825421,0.01285046,0.00003520,0.01288566
541,6.95209217,0.01904052,6.97113269,0.01285045,0.00003520,0.01288565
542,6.96493765,0.01907352,6.98401117,0.01285044,0.00003520,0.01288563
543,6.97778313,0.01910652,6.99688965,0.01285043,0.00003519,0.01288562
544,6.99062861,0.01913952,7.00976813,0.01285043,0.00003519,0.01288561
545,7.00347409,0.01917252,7.02264661,0.01285042,0.00003518,0.01288560
546,7.01631957,0.01920552,7.03552509,0.01285041,0.00003518,0.01288558
547,7.02916505,0.01923852,7.04840357,0.01285040,0.00003518,0.01288557
548,7.04201053,0.01927152,7.06128205,0.01285039,0.00003517,0.01288556
549,7.05485601,0.01930452,7.07416053,0.01285038,0.00003517,0.01288554
550,7.06770149,0.01933752,7.08703901,0.01285037,0.00003516,0.01288553
551,7.08054697,0.01937052,7.09991749,0.01285036,0.00003516,0.01288552
552,7.09339245,0.01940352,7.11279597,0.01285035,0.00003516,0.01288550
553,7.10623793,0.01943652,7.12567445,0.01285034,0.00003515,0.01288549
554,7.11908341,0.01946952,7.13855293,0.01285034,0.00003515,0.01288548
555,7.13192889,0.01950252,7.15143141,0.01285033,0.00003514,0.01288547
556,7.14477437,0.01953552,7.16430989,0.01285032,0.00003514,0.01288545
557,7.15761985,0.01956852,7.17718837,0.01285031,0.00003514,0.01288544
558,7.17046533,0.01960152,7.19006685,0.01285030,0.00003513,0.01288543
559,7.18331081,0.01963452,7.20294533,0.01285029,0.00003513,0.01288542
560,7.19615629,0.01966752,7.21582381,0.01285028,0.00003513,0.01288540
561,7.20900177,0.01970052,7.22870229,0.01285028,0.00003512,0.01288539
562,7.22184725,0.01973352,7.24158077,0.01285027,0.00003512,0.01288538
563,7.23469273,0.01976652,7.25445925,0.01285026,0.00003511,0.01288537
564,7.24753821,0.01979952,7.26733773,0.01285025,0.00003511,0.01288536
565,7.26038369,0.01983252,7.28021621,0.01285024,0.00003511,0.01288534
566,7.27322917,0.01986552,7.29309469,0.01285023,0.00003510,0.01288533
567,7.28607465,0.01989852,7.30597317,0.01285022,0.00003510,0.01288532
568,7.29892013,0.01993152,7.31885165,0.01285022,0.00003510,0.01288531
569,7.31176561,0.01996452,7.33173013,0.01285021,0.00003509,0.01288530
570,7.32461109,0.01999752,7.34460861,0.01285020,0.00003509,0.01288528
571,7.33745657,0.02003052,7.35748709,0.01285019,0.00003508,0.01288527
572,7.35030205,0.02006352,7.37036557,0.01285018,0.00003508,0.01288526
573,7.36314753,0.02009652,7.38324405,0.01285018,0.00003508,0.01288525
574,7.37599301,0.02012952,7.39612253,0.01285017,0.00003507,0.01288524
575,7.38883849,0.02016252,7.40900101,0.01285016,0.00003507,0.01288522
576,7.40168397,0.02019552,7.42187949,0.01285015,0.00003507,0.01288521
577,7.41452945,0.02022852,7.43475797,0.01285014,0.00003506,0.01288520
578,7.42737493,0.02026152,7.44763645,0.01285013,0.00003506,0.01288519
579,7.44022041,0.02029452,7.46051493,0.01285013,0.00003506,0.01288518
580,7.45306589,0.02032752,7.47339341,0.01285012,0.00003505,0.01288517
581,7.46591137,0.02036052,7.48627189,0.01285011,0.00003505,0.01288515
582,7.47875685,0.02039352,7.49915037,0.01285010,0.00003505,0.01288514
583,7.49160233,0.02042652,7.51202885,0.01285009,0.00003504,0.01288513
584,7.50444781,0.02045952,7.52490733,0.01285009,0.00003504,0.01288512
585,7.51729329,0.02049252,7.53778581,0.01285008,0.00003503,0.01288511
586,7.53013877,0.02052552,7.55066429,0.01285007,0.00003503,0.01288510
587,7.54298425,0.02055852,7.56354277,0.01285006,0.00003503,0.01288509
588,7.55582973,0.02059152,7.57642125,0.01285006,0.00003502,0.01288508
589,7.56867521,0.02062452,7.58929973,0.01285005,0.00003502,0.01288506
590,7.58152069,0.02065752,7.60217821,0.01285004,0.00003502,0.01288505
591,7.59436617,0.02069052,7.61505669,0.01285003,0.00003501,0.01288504
592,7.60721165,0.02072352,7.62793517,0.01285002,0.00003501,0.01288503
593,7.62005713,0.02075652,7.64081365,0.01285002,0.00003501,0.01288502
594,7.63290261,0.02078952,7.65369213,0.01285001,0.00003500,0.01288501
595,7.64574809,0.02082252,7.66657061,0.01285000,0.00003500,0.01288500
596,7.65859357,0.02085552,7.67944909,0.01284999,0.00003500,0.01288499
597,7.67143905,0.02088852,7.69232757,0.01284999,0.00003499,0.01288498
598,7.68428453,0.02092152,7.70520605,0.01284998,0.00003499,0.01288496
599,7.69713001,0.02095452,7.71808453,0.01284997,0.00003499,0.01288495
600,7.70997549,0.02098752,7.73096301,0.01284996,0.00003498,0.01288494
601,7.72282097,0.02102052,7.74384149,0.01284996,0.00003498,0.01288493
602,7.73566645,0.02105352,7.75671997,0.01284995,0.00003498,0.01288492
603,7.74851193,0.02108652,7.76959845,0.01284994,0.00003497,0.01288491
604,7.76135741,0.02111952,7.78247693,0.01284993,0.00003497,0.01288490
605,7.77420289,0.02115252,7.79535541,0.01284993,0.00003497,0.01288489
606,7.78704837,0.02118552,7.80823389,0.01284992,0.00003496,0.01288488
607,7.79989385,0.02121852,7.82111237,0.01284991,0.00003496,0.01288487
608,7.81273933,0.02125152,7.83399085,0.01284991,0.00003496,0.01288486
609,7.82558481,0.02128452,7.84686933,0.01284990,0.00003495,0.01288485
610,7.83843029,0.02131752,7.85974781,0.01284989,0.00003495,0.01288484
611,7.85127577,0.02135052,7.87262629,0.01284988,0.00003495,0.01288483
612,7.86412125,0.02138352,7.88550477,0.01284988,0.00003495,0.01288482
613,7.87696673,0.02141652,7.89838325,0.01284987,0.00003494,0.01288481
614,7.88981221,0.02144952,7.91126173,0.01284986,0.00003494,0.01288480
615,7.90265769,0.02148252,7.92414021,0.01284985,0.00003494,0.01288479
616,7.91550317,0.02151552,7.93701869,0.01284985,0.00003493,0.01288478
617,7.92834865,0.02154852,7.94989717,0.01284984,0.00003493,0.01288477
618,7.94119413,0.02158152,7.96277565,0.01284983,0.00003493,0.01288476
619,7.95403961,0.02161452,7.97565413,0.01284983,0.00003492,0.01288475
620,7.96688509,0.02164752,7.98853261,0.01284982,0.00003492,0.01288474
621,7.97973057,0.02168052,8.00141109,0.01284981,0.00003492,0.01288472
622,7.99257605,0.02171352,8.01428957,0.01284981,0.00003491,0.01288471
623,8.00542153,0.02174652,8.02716805,0.01284980,0.00003491,0.01288470
624,8.01826701,0.02177952,8.04004653,0.01284979,0.00003491,0.01288469
625,8.03111249,0.02181252,8.05292501,0.01284978,0.00003491,0.01288469
626,8.04395797,0.02184552,8.06580349,0.01284978,0.00003490,0.01288468
627,8.05680345,0.02187852,8.07868197,0.01284977,0.00003490,0.01288467
628,8.06964893,0.02191152,8.09156045,0.01284976,0.00003490,0.01288466
629,8.08249441,0.02194452,8.10443893,0.01284976,0.00003489,0.01288465
630,8.09533989,0.02197752,8.11731741,0.01284975,0.00003489,0.01288464
631,8.10818537,0.02201052,8.13019589,0.01284974,0.00003489,0.01288463
632,8.12103085,0.02204352,8.14307437,0.01284974,0.00003488,0.01288462
633,8.13387633,0.02207652,8.15595285,0.01284973,0.00003488,0.01288461
634,8.14672181,0.02210952,8.16883133,0.01284972,0.00003488,0.01288460
635,8.15956729,0.02214252,8.18170981,0.01284972,0.00003488,0.01288459
636,8.17241277,0.02217552,8.19458829,0.01284971,0.00003487,0.01288458
637,8.18525825,0.02220852,8.20746677,0.01284970,0.00003487,0.01288457
638,8.19810373,0.02224152,8.22034525,0.01284970,0.00003487,0.01288456
639,8.21094921,0.02227452,8.23322373,0.01284969,0.00003486,0.01288455
640,8.22379469,0.02230752,8.24610221,0.01284968,0.00003486,0.01288454
641,8.23664017,0.02234052,8.25898069,0.01284968,0.00003486,0.01288453
642,8.24948565,0.02237352,8.27185917,0.01284967,0.00003485,0.01288452
643,8.26233113,0.02240652,8.28473765,0.01284966,0.00003485,0.01288451
644,8.27517661,0.02243952,8.29761613,0.01284966,0.00003485,0.01288450
645,8.28802209,0.02247252,8.31049461,0.01284965,0.00003485,0.01288449
646,8.30086757,0.02250552,8.32337309,0.01284965,0.00003484,0.01288448
647,8.31371305,0.02253852,8.33625157,0.01284964,0.00003484,0.01288447
648,8.32655853,0.02257152,8.34913005,0.01284963,0.00003484,0.01288446
649,8.33940401,0.02260452,8.36200853,0.01284963,0.00003483,0.01288446
650,8.35224949,0.02263752,8.37488701,0.01284962,0.00003483,0.01288445
651,8.36509497,0.02267052,8.38776549,0.01284961,0.00003483,0.01288444
652,8.37794045,0.02270352,8.40064397,0.01284961,0.00003483,0.01288443
653,8.39078593,0.02273652,8.41352245,0.01284960,0.00003482,0.01288442
654,8.40363141,0.02276952,8.42640093,0.01284959,0.00003482,0.01288441
655,8.41647689,0.02280252,8.43927941,0.01284959,0.00003482,0.01288440
656,8.42932237,0.02283552,8.45215789,0.01284958,0.00003482,0.01288439
657,8.44216785,0.02286852,8.46503637,0.01284958,0.00003481,0.01288438
658,8.45501333,0.02290152,8.47791485,0.01284957,0.00003481,0.01288437
659,8.46785881,0.02293452,8.49079333,0.01284956,0.00003481,0.01288437
660,8.48070429,0.02296752,8.50367181,0.01284956,0.00003480,0.01288436
661,8.49354977,0.02300052,8.51655029,0.01284955,0.00003480,0.01288435
662,8.50639525,0.02303352,8.52942877,0.01284954,0.00003480,0.01288434
663,8.51924073,0.02306652,8.54230725,0.01284954,0.00003480,0.01288433
664,8.53208621,0.02309952,8.55518573,0.01284953,0.00003479,0.01288432
665,8.54493169,0.02313252,8.56806421,0.01284953,0.00003479,0.01288431
666,8.55777717,0.02316552,8.58094269,0.01284952,0.00003479,0.01288430
667,8.57062265,0.02319852,8.59382117,0.01284951,0.00003479,0.01288429
668,8.58346813,0.02323152,8.60669965,0.01284951,0.00003478,0.01288429
669,8.59631361,0.02326452,8.61957813,0.01284950,0.00003478,0.01288428
670,8.60915909,0.02329752,8.63245661,0.01284950,0.00003478,0.01288427
671,8.62200457,0.02333052,8.64533509,0.01284949,0.00003477,0.01288426
672,8.63485005,0.02336352,8.65821357,0.01284948,0.00003477,0.01288425
673,8.64769553,0.02339652,8.67109205,0.01284948,0.00003477,0.01288424
674,8.66054101,0.02342952,8.68397053,0.01284947,0.00003477,0.01288423
