feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=1.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
181,2.30961937,0.00643652,2.31605589,0.01276033,0.00003557,0.01279589
182,2.32236485,0.00646552,2.32883037,0.01276025,0.00003553,0.01279578
183,2.33511033,0.00649452,2.34160485,0.01276017,0.00003549,0.01279566
184,2.34785581,0.00652352,2.35437933,0.01276009,0.00003546,0.01279554
185,2.36060129,0.00655252,2.36715381,0.01276001,0.00003542,0.01279543
186,2.37334677,0.00658152,2.37992829,0.01275993,0.00003539,0.01279532
187,2.38609225,0.00661052,2.39270277,0.01275986,0.00003536,0.01279521
188,2.39883773,0.00663952,2.40547725,0.01275978,0.00003532,0.01279510
189,2.41158321,0.00666852,2.41825173,0.01275970,0.00003529,0.01279499
190,2.42432869,0.00669752,2.43102621,0.01275963,0.00003526,0.01279488
191,2.43707417,0.00672652,2.44380069,0.01275956,0.00003522,0.01279477
192,2.44981965,0.00675552,2.45657517,0.01275948,0.00003519,0.01279467
193,2.46256513,0.00678452,2.46934965,0.01275941,0.00003516,0.01279456
194,2.47531061,0.00681352,2.48212413,0.01275934,0.00003513,0.01279446
195,2.48805609,0.00684252,2.49489861,0.01275927,0.00003509,0.01279436
196,2.50080157,0.00687152,2.50767309,0.01275920,0.00003506,0.01279426
197,2.51354705,0.00690052,2.52044757,0.01275913,0.00003503,0.01279416
198,2.52629253,0.00692952,2.53322205,0.01275906,0.00003500,0.01279406
199,2.53903801,0.00695852,2.54599653,0.01275899,0.00003497,0.01279396
200,2.55178349,0.00698752,2.55877101,0.01275892,0.00003494,0.01279386
201,2.56452897,0.00701652,2.57154549,0.01275886,0.00003491,0.01279376
202,2.57727445,0.00704552,2.58431997,0.01275879,0.00003488,0.01279367
203,2.59001993,0.00707452,2.59709445,0.01275872,0.00003485,0.01279357
204,2.60276541,0.00710352,2.60986893,0.01275866,0.00003483,0.01279348
205,2.61551089,0.00713252,2.62264341,0.01275859,0.00003480,0.01279339
206,2.62825637,0.00716152,2.63541789,0.01275853,0.00003477,0.01279330
207,2.64100185,0.00719052,2.64819237,0.01275847,0.00003474,0.01279320
208,2.65374733,0.00721952,2.66096685,0.01275841,0.00003471,0.01279311
209,2.66649281,0.00724852,2.67374133,0.01275834,0.00003469,0.01279303
210,2.67923829,0.00727752,2.68651581,0.01275828,0.00003466,0.01279294
211,2.69198377,0.00730652,2.69929029,0.01275822,0.00003463,0.01279285
212,2.70472925,0.00733552,2.71206477,0.01275816,0.00003461,0.01279276
213,2.71747473,0.00736452,2.72483925,0.01275810,0.00003458,0.01279268
214,2.73022021,0.00739352,2.73761373,0.01275804,0.00003455,0.01279259
215,2.74296569,0.00742252,2.75038821,0.01275798,0.00003453,0.01279251
216,2.75571117,0.00745152,2.76316269,0.01275793,0.00003450,0.01279242
217,2.76845665,0.00748052,2.77593717,0.01275787,0.00003448,0.01279234
218,2.78120213,0.00750952,2.78871165,0.01275781,0.00003445,0.01279226
219,2.79394761,0.00753852,2.80148613,0.01275776,0.00003443,0.01279218
220,2.80669309,0.00756752,2.81426061,0.01275770,0.00003440,0.01279210
221,2.81943857,0.00759652,2.82703509,0.01275765,0.00003438,0.01279202
222,2.83218405,0.00762552,2.83980957,0.01275759,0.00003435,0.01279194
223,2.84492953,0.00765452,2.85258405,0.01275754,0.00003433,0.01279186
224,2.85767501,0.00768352,2.86535853,0.01275748,0.00003431,0.01279178
225,2.87042049,0.00771252,2.87813301,0.01275743,0.00003428,0.01279171
226,2.88316597,0.00774152,2.89090749,0.01275738,0.00003426,0.01279163
227,2.89591145,0.00777052,2.90368197,0.01275732,0.00003424,0.01279156
228,2.90865693,0.00779952,2.91645645,0.01275727,0.00003421,0.01279148
229,2.92140241,0.00782852,2.92923093,0.01275722,0.00003419,0.01279141
230,2.93414789,0.00785752,2.94200541,0.01275717,0.00003417,0.01279133
231,2.94689337,0.00788652,2.95477989,0.01275712,0.00003415,0.01279126
232,2.95963885,0.00791552,2.96755437,0.01275707,0.00003412,0.01279119
233,2.97238433,0.00794452,2.98032885,0.01275702,0.00003410,0.01279112
234,2.98512981,0.00797352,2.99310333,0.01275697,0.00003408,0.01279104
235,2.99787529,0.00800252,3.00587781,0.01275692,0.00003406,0.01279097
236,3.01062077,0.00803152,3.01865229,0.01275687,0.00003404,0.01279090
237,3.02336625,0.00806052,3.03142677,0.01275682,0.00003402,0.01279084
238,3.03611173,0.00808952,3.04420125,0.01275678,0.00003399,0.01279077
239,3.04885721,0.00811852,3.05697573,0.01275673,0.00003397,0.01279070
240,3.06160269,0.00814752,3.06975021,0.01275668,0.00003395,0.01279063
241,3.07434817,0.00817652,3.08252469,0.01275664,0.00003393,0.01279056
242,3.08709365,0.00820552,3.09529917,0.01275659,0.00003391,0.01279050
243,3.09983913,0.00823452,3.10807365,0.01275654,0.00003389,0.01279043
244,3.11258461,0.00826352,3.12084813,0.01275650,0.00003387,0.01279037
245,3.12533009,0.00829252,3.13362261,0.01275645,0.00003385,0.01279030
246,3.13807557,0.00832152,3.14639709,0.01275641,0.00003383,0.01279024
247,3.15082105,0.00835052,3.15917157,0.01275637,0.00003381,0.01279017
248,3.16356653,0.00837952,3.17194605,0.01275632,0.00003379,0.01279011
249,3.17631201,0.00840852,3.18472053,0.01275628,0.00003377,0.01279005
250,3.18905749,0.00843752,3.19749501,0.01275623,0.00003376,0.01278999
251,3.20180297,0.00846652,3.21026949,0.01275619,0.00003374,0.01278992
252,3.21454845,0.00849552,3.22304397,0.01275615,0.00003372,0.01278986
253,3.22729393,0.00852452,3.23581845,0.01275611,0.00003370,0.01278980
254,3.24003941,0.00855352,3.24859293,0.01275607,0.00003368,0.01278974
255,3.25278489,0.00858252,3.26136741,0.01275602,0.00003366,0.01278968
256,3.26553037,0.00861152,3.27414189,0.01275598,0.00003364,0.01278962
257,3.27827585,0.00864052,3.28691637,0.01275594,0.00003363,0.01278956
258,3.29102133,0.00866952,3.29969085,0.01275590,0.00003361,0.01278950
259,3.30376681,0.00869852,3.31246533,0.01275586,0.00003359,0.01278945
260,3.31651229,0.00872752,3.32523981,0.01275582,0.00003357,0.01278939
261,3.32925777,0.00875652,3.33801429,0.01275578,0.00003355,0.01278933
262,3.34200325,0.00878552,3.35078877,0.01275574,0.00003354,0.01278928
263,3.35474873,0.00881452,3.36356325,0.01275570,0.00003352,0.01278922
264,3.36749421,0.00884352,3.37633773,0.01275566,0.00003350,0.01278916
265,3.38023969,0.00887252,3.38911221,0.01275563,0.00003349,0.01278911
266,3.39298517,0.00890152,3.40188669,0.01275559,0.00003347,0.01278905
267,3.40573065,0.00893052,3.41466117,0.01275555,0.00003345,0.01278900
268,3.41847613,0.00895952,3.42743565,0.01275551,0.00003344,0.01278894
269,3.43122161,0.00898852,3.44021013,0.01275548,0.00003342,0.01278889
270,3.44396709,0.00901752,3.45298461,0.01275544,0.00003340,0.01278884
271,3.45671257,0.00904652,3.46575909,0.01275540,0.00003339,0.01278878
272,3.46945805,0.00907552,3.47853357,0.01275537,0.00003337,0.01278873
273,3.48220353,0.00910452,3.49130805,0.01275533,0.00003335,0.01278868
274,3.49494901,0.00913352,3.50408253,0.01275529,0.00003334,0.01278863
275,3.50769449,0.00916252,3.51685701,0.01275526,0.00003332,0.01278858
276,3.52043997,0.00919152,3.52963149,0.01275522,0.00003331,0.01278852
277,3.53318545,0.00922052,3.54240597,0.01275519,0.00003329,0.01278847
278,3.54593093,0.00924952,3.55518045,0.01275515,0.00003328,0.01278842
279,3.55867641,0.00927852,3.56795493,0.01275512,0.00003326,0.01278837
280,3.57142189,0.00930752,3.58072941,0.01275508,0.00003325,0.01278832
281,3.58416737,0.00933652,3.59350389,0.01275505,0.00003323,0.01278828
282,3.59691285,0.00936552,3.60627837,0.01275502,0.00003322,0.01278823
283,3.60965833,0.00939452,3.61905285,0.01275498,0.00003320,0.01278818
284,3.62240381,0.00942352,3.63182733,0.01275495,0.00003319,0.01278813
285,3.63514929,0.00945252,3.64460181,0.01275491,0.00003317,0.01278808
286,3.64789477,0.00948152,3.65737629,0.01275488,0.00003316,0.01278803
287,3.66064025,0.00951052,3.67015077,0.01275485,0.00003314,0.01278799
288,3.67338573,0.00953952,3.68292525,0.01275482,0.00003313,0.01278794
289,3.68613121,0.00956852,3.69569973,0.01275478,0.00003311,0.01278789
290,3.69887669,0.00959752,3.70847421,0.01275475,0.00003310,0.01278785
291,3.71162217,0.00962652,3.72124869,0.01275472,0.00003309,0.01278780
292,3.72436765,0.00965552,3.73402317,0.01275469,0.00003307,0.01278776
293,3.73711313,0.00968452,3.74679765,0.01275466,0.00003306,0.01278771
294,3.74985861,0.00971352,3.75957213,0.01275463,0.00003304,0.01278767
295,3.76260409,0.00974252,3.77234661,0.01275460,0.00003303,0.01278762
296,3.77534957,0.00977152,3.78512109,0.01275456,0.00003302,0.01278758
297,3.78809505,0.00980052,3.79789557,0.01275453,0.00003300,0.01278753
298,3.80084053,0.00982952,3.81067005,0.01275450,0.00003299,0.01278749
299,3.81358601,0.00985852,3.82344453,0.01275447,0.00003298,0.01278744
300,3.82633149,0.00988752,3.83621901,0.01275444,0.00003296,0.01278740
301,3.83907697,0.00991652,3.84899349,0.01275441,0.00003295,0.01278736
302,3.85182245,0.00994552,3.86176797,0.01275438,0.00003294,0.01278732
303,3.86456793,0.00997452,3.87454245,0.01275435,0.00003292,0.01278727
304,3.87731341,0.01000352,3.88731693,0.01275433,0.00003291,0.01278723
305,3.89005889,0.01003252,3.90009141,0.01275430,0.00003290,0.01278719
306,3.90280437,0.01006152,3.91286589,0.01275427,0.00003289,0.01278715
307,3.91554985,0.01009052,3.92564037,0.01275424,0.00003287,0.01278711
308,3.92829533,0.01011952,3.93841485,0.01275421,0.00003286,0.01278707
309,3.94104081,0.01014852,3.95118933,0.01275418,0.00003285,0.01278703
310,3.95378629,0.01017752,3.96396381,0.01275415,0.00003284,0.01278699
311,3.96653177,0.01020652,3.97673829,0.01275413,0.00003282,0.01278694
312,3.97927725,0.01023552,3.98951277,0.01275410,0.00003281,0.01278690
313,3.99202273,0.01026452,4.00228725,0.01275407,0.00003280,0.01278687
314,4.00476821,0.01029352,4.01506173,0.01275404,0.00003279,0.01278683
315,4.01751369,0.01032252,4.02783621,0.01275402,0.00003277,0.01278679
316,4.03025917,0.01035152,4.04061069,0.01275399,0.00003276,0.01278675
317,4.04300465,0.01038052,4.05338517,0.01275396,0.00003275,0.01278671
318,4.05575013,0.01040952,4.06615965,0.01275394,0.00003274,0.01278667
319,4.06849561,0.01043852,4.07893413,0.01275391,0.00003273,0.01278663
320,4.08124109,0.01046752,4.09170861,0.01275388,0.00003272,0.01278659
321,4.09398657,0.01049652,4.10448309,0.01275386,0.00003270,0.01278656
322,4.10673205,0.01052552,4.11725757,0.01275383,0.00003269,0.01278652
323,4.11947753,0.01055452,4.13003205,0.01275381,0.00003268,0.01278648
324,4.13222301,0.01058352,4.14280653,0.01275378,0.00003267,0.01278644
325,4.14496849,0.01061252,4.15558101,0.01275375,0.00003266,0.01278641
326,4.15771397,0.01064152,4.16835549,0.01275373,0.00003265,0.01278637
327,4.17045945,0.01067052,4.18112997,0.01275370,0.00003264,0.01278634
328,4.18320493,0.01069952,4.19390445,0.01275368,0.00003263,0.01278630
329,4.19595041,0.01072852,4.20667893,0.01275365,0.00003261,0.01278626
330,4.20869589,0.01075752,4.21945341,0.01275363,0.00003260,0.01278623
331,4.22144137,0.01078652,4.23222789,0.01275360,0.00003259,0.01278619
332,4.23418685,0.01081552,4.24500237,0.01275358,0.00003258,0.01278616
333,4.24693233,0.01084452,4.25777685,0.01275356,0.00003257,0.01278612
334,4.25967781,0.01087352,4.27055133,0.01275353,0.00003256,0.01278609
335,4.27242329,0.01090252,4.28332581,0.01275351,0.00003255,0.01278605
336,4.28516877,0.01093152,4.29610029,0.01275348,0.00003254,0.01278602
