preset_tea=0.01000000
feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=25.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
325,4.09879673,0.01126952,4.11006625,0.01261169,0.00003468,0.01264636
326,4.11139639,0.01130052,4.12269691,0.01261165,0.00003467,0.01264631
327,4.12399605,0.01133152,4.13532757,0.01261161,0.00003466,0.01264627
328,4.13659571,0.01136252,4.14795823,0.01261158,0.00003465,0.01264622
329,4.14919537,0.01139352,4.16058889,0.01261154,0.00003464,0.01264617
330,4.16179503,0.01142452,4.17321955,0.01261151,0.00003462,0.01264612
331,4.17439469,0.01145552,4.18585021,0.01261147,0.00003461,0.01264608
332,4.18699435,0.01148652,4.19848087,0.01261143,0.00003460,0.01264603
333,4.19959401,0.01151752,4.21111153,0.01261140,0.00003459,0.01264599
334,4.21219367,0.01154852,4.22374219,0.01261136,0.00003458,0.01264594
335,4.22479333,0.01157952,4.23637285,0.01261133,0.00003457,0.01264589
336,4.23739299,0.01161052,4.24900351,0.01261129,0.00003456,0.01264585
337,4.24999265,0.01164152,4.26163417,0.01261126,0.00003455,0.01264580
338,4.26259231,0.01167252,4.27426483,0.01261122,0.00003454,0.01264576
339,4.27519197,0.01170352,4.28689549,0.01261119,0.00003453,0.01264571
340,4.28779163,0.01173452,4.29952615,0.01261116,0.00003452,0.01264567
341,4.30039129,0.01176552,4.31215681,0.01261112,0.00003451,0.01264563
342,4.31299095,0.01179652,4.32478747,0.01261109,0.00003450,0.01264558
343,4.32559061,0.01182752,4.33741813,0.01261106,0.00003449,0.01264554
344,4.33819027,0.01185852,4.35004879,0.01261102,0.00003448,0.01264550
345,4.35078993,0.01188952,4.36267945,0.01261099,0.00003447,0.01264545
346,4.36338959,0.01192052,4.37531011,0.01261096,0.00003446,0.01264541
347,4.37598925,0.01195152,4.38794077,0.01261093,0.00003445,0.01264537
348,4.38858891,0.01198252,4.40057143,0.01261089,0.00003444,0.01264533
349,4.40118857,0.01201352,4.41320209,0.01261086,0.00003443,0.01264528
350,4.41378823,0.01204452,4.42583275,0.01261083,0.00003442,0.01264524
351,4.42638789,0.01207552,4.43846341,0.01261080,0.00003441,0.01264520
352,4.43898755,0.01210652,4.45109407,0.01261077,0.00003440,0.01264516
353,4.45158721,0.01213752,4.46372473,0.01261073,0.00003439,0.01264512
354,4.46418687,0.01216852,4.47635539,0.01261070,0.00003438,0.01264508
355,4.47678653,0.01219952,4.48898605,0.01261067,0.00003437,0.01264504
356,4.48938619,0.01223052,4.50161671,0.01261064,0.00003436,0.01264500
357,4.50198585,0.01226152,4.51424737,0.01261061,0.00003435,0.01264496
358,4.51458551,0.01229252,4.52687803,0.01261058,0.00003434,0.01264492
